Site,TimeStamp,DO_mgL
North Marsh,5/27/21 3:30,NA
North Marsh,5/27/21 3:45,NA
North Marsh,5/27/21 4:00,NA
North Marsh,5/27/21 4:15,NA
North Marsh,5/27/21 4:30,NA
North Marsh,5/27/21 4:45,NA
North Marsh,5/27/21 5:00,NA
North Marsh,5/27/21 5:15,NA
North Marsh,5/27/21 5:30,NA
North Marsh,5/27/21 5:45,NA
North Marsh,5/27/21 6:00,NA
North Marsh,5/27/21 6:15,NA
North Marsh,5/27/21 6:30,NA
North Marsh,5/27/21 6:45,NA
North Marsh,5/27/21 7:00,NA
North Marsh,5/27/21 7:15,NA
North Marsh,5/27/21 7:30,NA
North Marsh,5/27/21 7:45,NA
North Marsh,5/27/21 8:00,NA
North Marsh,5/27/21 8:15,NA
North Marsh,5/27/21 8:30,NA
North Marsh,5/27/21 8:45,NA
North Marsh,5/27/21 9:00,NA
North Marsh,5/27/21 9:15,NA
North Marsh,5/27/21 9:30,NA
North Marsh,5/27/21 9:45,NA
North Marsh,5/27/21 10:00,NA
North Marsh,5/27/21 10:15,NA
North Marsh,5/27/21 10:30,NA
North Marsh,5/27/21 10:45,NA
North Marsh,5/27/21 11:00,NA
North Marsh,5/27/21 11:15,NA
North Marsh,5/27/21 11:30,NA
North Marsh,5/27/21 11:45,NA
North Marsh,5/27/21 12:00,NA
North Marsh,5/27/21 12:15,NA
North Marsh,5/27/21 12:30,NA
North Marsh,5/27/21 12:45,NA
North Marsh,5/27/21 13:00,NA
North Marsh,5/27/21 13:15,NA
North Marsh,5/27/21 13:30,NA
North Marsh,5/27/21 13:45,NA
North Marsh,5/27/21 14:00,NA
North Marsh,5/27/21 14:15,NA
North Marsh,5/27/21 14:30,NA
North Marsh,5/27/21 14:45,NA
North Marsh,5/27/21 15:00,NA
North Marsh,5/27/21 15:15,NA
North Marsh,5/27/21 15:30,NA
North Marsh,5/27/21 15:45,NA
North Marsh,5/27/21 16:00,NA
North Marsh,5/27/21 16:15,NA
North Marsh,5/27/21 16:30,NA
North Marsh,5/27/21 16:45,NA
North Marsh,5/27/21 17:00,NA
North Marsh,5/27/21 17:15,NA
North Marsh,5/27/21 17:30,NA
North Marsh,5/27/21 17:45,NA
North Marsh,5/27/21 18:00,NA
North Marsh,5/27/21 18:15,NA
North Marsh,5/27/21 18:30,NA
North Marsh,5/27/21 18:45,NA
North Marsh,5/27/21 19:00,NA
North Marsh,5/27/21 19:15,NA
North Marsh,5/27/21 19:30,NA
North Marsh,5/27/21 19:45,NA
North Marsh,5/27/21 20:00,NA
North Marsh,5/27/21 20:15,NA
North Marsh,5/27/21 20:30,NA
North Marsh,5/27/21 20:45,NA
North Marsh,5/27/21 21:00,NA
North Marsh,5/27/21 21:15,NA
North Marsh,5/27/21 21:30,NA
North Marsh,5/27/21 21:45,NA
North Marsh,5/27/21 22:00,NA
North Marsh,5/27/21 22:15,NA
North Marsh,5/27/21 22:30,NA
North Marsh,5/27/21 22:45,NA
North Marsh,5/27/21 23:00,NA
North Marsh,5/27/21 23:15,NA
North Marsh,5/27/21 23:30,NA
North Marsh,5/27/21 23:45,NA
North Marsh,5/28/21 0:00,NA
North Marsh,5/28/21 0:15,NA
North Marsh,5/28/21 0:30,NA
North Marsh,5/28/21 0:45,NA
North Marsh,5/28/21 1:00,NA
North Marsh,5/28/21 1:15,NA
North Marsh,5/28/21 1:30,NA
North Marsh,5/28/21 1:45,NA
North Marsh,5/28/21 2:00,NA
North Marsh,5/28/21 2:15,NA
North Marsh,5/28/21 2:30,NA
North Marsh,5/28/21 2:45,NA
North Marsh,5/28/21 3:00,NA
North Marsh,5/28/21 3:15,NA
North Marsh,5/28/21 3:30,NA
North Marsh,5/28/21 3:45,NA
North Marsh,5/28/21 4:00,NA
North Marsh,5/28/21 4:15,NA
North Marsh,5/28/21 4:30,NA
North Marsh,5/28/21 4:45,NA
North Marsh,5/28/21 5:00,NA
North Marsh,5/28/21 5:15,NA
North Marsh,5/28/21 5:30,NA
North Marsh,5/28/21 5:45,NA
North Marsh,5/28/21 6:00,NA
North Marsh,5/28/21 6:15,NA
North Marsh,5/28/21 6:30,NA
North Marsh,5/28/21 6:45,NA
North Marsh,5/28/21 7:00,NA
North Marsh,5/28/21 7:15,NA
North Marsh,5/28/21 7:30,NA
North Marsh,5/28/21 7:45,NA
North Marsh,5/28/21 8:00,NA
North Marsh,5/28/21 8:15,NA
North Marsh,5/28/21 8:30,NA
North Marsh,5/28/21 8:45,NA
North Marsh,5/28/21 9:00,NA
North Marsh,5/28/21 9:15,NA
North Marsh,5/28/21 9:30,NA
North Marsh,5/28/21 9:45,NA
North Marsh,5/28/21 10:00,NA
North Marsh,5/28/21 10:15,NA
North Marsh,5/28/21 10:30,NA
North Marsh,5/28/21 10:45,NA
North Marsh,5/28/21 11:00,NA
North Marsh,5/28/21 11:15,NA
North Marsh,5/28/21 11:30,NA
North Marsh,5/28/21 11:45,NA
North Marsh,5/28/21 12:00,NA
North Marsh,5/28/21 12:15,NA
North Marsh,5/28/21 12:30,NA
North Marsh,5/28/21 12:45,NA
North Marsh,5/28/21 13:00,NA
North Marsh,5/28/21 13:15,NA
North Marsh,5/28/21 13:30,NA
North Marsh,5/28/21 13:45,NA
North Marsh,5/28/21 14:00,NA
North Marsh,5/28/21 14:15,NA
North Marsh,5/28/21 14:30,NA
North Marsh,5/28/21 14:45,NA
North Marsh,5/28/21 15:00,NA
North Marsh,5/28/21 15:15,NA
North Marsh,5/28/21 15:30,NA
North Marsh,5/28/21 15:45,NA
North Marsh,5/28/21 16:00,NA
North Marsh,5/28/21 16:15,NA
North Marsh,5/28/21 16:30,NA
North Marsh,5/28/21 16:45,NA
North Marsh,5/28/21 17:00,NA
North Marsh,5/28/21 17:15,NA
North Marsh,5/28/21 17:30,NA
North Marsh,5/28/21 17:45,NA
North Marsh,5/28/21 18:00,NA
North Marsh,5/28/21 18:15,NA
North Marsh,5/28/21 18:30,NA
North Marsh,5/28/21 18:45,NA
North Marsh,5/28/21 19:00,NA
North Marsh,5/28/21 19:15,NA
North Marsh,5/28/21 19:30,NA
North Marsh,5/28/21 19:45,NA
North Marsh,5/28/21 20:00,NA
North Marsh,5/28/21 20:15,NA
North Marsh,5/28/21 20:30,NA
North Marsh,5/28/21 20:45,NA
North Marsh,5/28/21 21:00,NA
North Marsh,5/28/21 21:15,NA
North Marsh,5/28/21 21:30,NA
North Marsh,5/28/21 21:45,NA
North Marsh,5/28/21 22:00,NA
North Marsh,5/28/21 22:15,NA
North Marsh,5/28/21 22:30,NA
North Marsh,5/28/21 22:45,NA
North Marsh,5/28/21 23:00,NA
North Marsh,5/28/21 23:15,NA
North Marsh,5/28/21 23:30,NA
North Marsh,5/28/21 23:45,NA
North Marsh,5/29/21 0:00,NA
North Marsh,5/29/21 0:15,NA
North Marsh,5/29/21 0:30,NA
North Marsh,5/29/21 0:45,NA
North Marsh,5/29/21 1:00,NA
North Marsh,5/29/21 1:15,NA
North Marsh,5/29/21 1:30,NA
North Marsh,5/29/21 1:45,NA
North Marsh,5/29/21 2:00,NA
North Marsh,5/29/21 2:15,NA
North Marsh,5/29/21 2:30,NA
North Marsh,5/29/21 2:45,NA
North Marsh,5/29/21 3:00,NA
North Marsh,5/29/21 3:15,NA
North Marsh,5/29/21 3:30,NA
North Marsh,5/29/21 3:45,NA
North Marsh,5/29/21 4:00,NA
North Marsh,5/29/21 4:15,NA
North Marsh,5/29/21 4:30,NA
North Marsh,5/29/21 4:45,NA
North Marsh,5/29/21 5:00,NA
North Marsh,5/29/21 5:15,NA
North Marsh,5/29/21 5:30,NA
North Marsh,5/29/21 5:45,NA
North Marsh,5/29/21 6:00,NA
North Marsh,5/29/21 6:15,NA
North Marsh,5/29/21 6:30,NA
North Marsh,5/29/21 6:45,NA
North Marsh,5/29/21 7:00,NA
North Marsh,5/29/21 7:15,NA
North Marsh,5/29/21 7:30,NA
North Marsh,5/29/21 7:45,NA
North Marsh,5/29/21 8:00,NA
North Marsh,5/29/21 8:15,NA
North Marsh,5/29/21 8:30,NA
North Marsh,5/29/21 8:45,NA
North Marsh,5/29/21 9:00,NA
North Marsh,5/29/21 9:15,NA
North Marsh,5/29/21 9:30,NA
North Marsh,5/29/21 9:45,NA
North Marsh,5/29/21 10:00,NA
North Marsh,5/29/21 10:15,NA
North Marsh,5/29/21 10:30,NA
North Marsh,5/29/21 10:45,NA
North Marsh,5/29/21 11:00,NA
North Marsh,5/29/21 11:15,NA
North Marsh,5/29/21 11:30,NA
North Marsh,5/29/21 11:45,NA
North Marsh,5/29/21 12:00,NA
North Marsh,5/29/21 12:15,NA
North Marsh,5/29/21 12:30,NA
North Marsh,5/29/21 12:45,NA
North Marsh,5/29/21 13:00,NA
North Marsh,5/29/21 13:15,NA
North Marsh,5/29/21 13:30,NA
North Marsh,5/29/21 13:45,NA
North Marsh,5/29/21 14:00,NA
North Marsh,5/29/21 14:15,NA
North Marsh,5/29/21 14:30,NA
North Marsh,5/29/21 14:45,NA
North Marsh,5/29/21 15:00,NA
North Marsh,5/29/21 15:15,NA
North Marsh,5/29/21 15:30,NA
North Marsh,5/29/21 15:45,NA
North Marsh,5/29/21 16:00,NA
North Marsh,5/29/21 16:15,NA
North Marsh,5/29/21 16:30,NA
North Marsh,5/29/21 16:45,NA
North Marsh,5/29/21 17:00,NA
North Marsh,5/29/21 17:15,NA
North Marsh,5/29/21 17:30,NA
North Marsh,5/29/21 17:45,NA
North Marsh,5/29/21 18:00,NA
North Marsh,5/29/21 18:15,NA
North Marsh,5/29/21 18:30,NA
North Marsh,5/29/21 18:45,NA
North Marsh,5/29/21 19:00,NA
North Marsh,5/29/21 19:15,NA
North Marsh,5/29/21 19:30,NA
North Marsh,5/29/21 19:45,NA
North Marsh,5/29/21 20:00,NA
North Marsh,5/29/21 20:15,NA
North Marsh,5/29/21 20:30,NA
North Marsh,5/29/21 20:45,NA
North Marsh,5/29/21 21:00,NA
North Marsh,5/29/21 21:15,NA
North Marsh,5/29/21 21:30,NA
North Marsh,5/29/21 21:45,NA
North Marsh,5/29/21 22:00,NA
North Marsh,5/29/21 22:15,NA
North Marsh,5/29/21 22:30,NA
North Marsh,5/29/21 22:45,NA
North Marsh,5/29/21 23:00,NA
North Marsh,5/29/21 23:15,NA
North Marsh,5/29/21 23:30,NA
North Marsh,5/29/21 23:45,NA
North Marsh,5/30/21 0:00,NA
North Marsh,5/30/21 0:15,NA
North Marsh,5/30/21 0:30,NA
North Marsh,5/30/21 0:45,NA
North Marsh,5/30/21 1:00,NA
North Marsh,5/30/21 1:15,NA
North Marsh,5/30/21 1:30,NA
North Marsh,5/30/21 1:45,NA
North Marsh,5/30/21 2:00,NA
North Marsh,5/30/21 2:15,NA
North Marsh,5/30/21 2:30,NA
North Marsh,5/30/21 2:45,NA
North Marsh,5/30/21 3:00,NA
North Marsh,5/30/21 3:15,NA
North Marsh,5/30/21 3:30,NA
North Marsh,5/30/21 3:45,NA
North Marsh,5/30/21 4:00,NA
North Marsh,5/30/21 4:15,NA
North Marsh,5/30/21 4:30,NA
North Marsh,5/30/21 4:45,NA
North Marsh,5/30/21 5:00,NA
North Marsh,5/30/21 5:15,NA
North Marsh,5/30/21 5:30,NA
North Marsh,5/30/21 5:45,NA
North Marsh,5/30/21 6:00,NA
North Marsh,5/30/21 6:15,NA
North Marsh,5/30/21 6:30,NA
North Marsh,5/30/21 6:45,NA
North Marsh,5/30/21 7:00,NA
North Marsh,5/30/21 7:15,NA
North Marsh,5/30/21 7:30,NA
North Marsh,5/30/21 7:45,NA
North Marsh,5/30/21 8:00,NA
North Marsh,5/30/21 8:15,NA
North Marsh,5/30/21 8:30,NA
North Marsh,5/30/21 8:45,NA
North Marsh,5/30/21 9:00,NA
North Marsh,5/30/21 9:15,NA
North Marsh,5/30/21 9:30,NA
North Marsh,5/30/21 9:45,NA
North Marsh,5/30/21 10:00,NA
North Marsh,5/30/21 10:15,NA
North Marsh,5/30/21 10:30,NA
North Marsh,5/30/21 10:45,NA
North Marsh,5/30/21 11:00,NA
North Marsh,5/30/21 11:15,NA
North Marsh,5/30/21 11:30,NA
North Marsh,5/30/21 11:45,NA
North Marsh,5/30/21 12:00,NA
North Marsh,5/30/21 12:15,NA
North Marsh,5/30/21 12:30,NA
North Marsh,5/30/21 12:45,NA
North Marsh,5/30/21 13:00,NA
North Marsh,5/30/21 13:15,NA
North Marsh,5/30/21 13:30,NA
North Marsh,5/30/21 13:45,NA
North Marsh,5/30/21 14:00,NA
North Marsh,5/30/21 14:15,NA
North Marsh,5/30/21 14:30,NA
North Marsh,5/30/21 14:45,NA
North Marsh,5/30/21 15:00,NA
North Marsh,5/30/21 15:15,NA
North Marsh,5/30/21 15:30,NA
North Marsh,5/30/21 15:45,NA
North Marsh,5/30/21 16:00,NA
North Marsh,5/30/21 16:15,NA
North Marsh,5/30/21 16:30,NA
North Marsh,5/30/21 16:45,NA
North Marsh,5/30/21 17:00,NA
North Marsh,5/30/21 17:15,NA
North Marsh,5/30/21 17:30,NA
North Marsh,5/30/21 17:45,NA
North Marsh,5/30/21 18:00,NA
North Marsh,5/30/21 18:15,NA
North Marsh,5/30/21 18:30,NA
North Marsh,5/30/21 18:45,NA
North Marsh,5/30/21 19:00,NA
North Marsh,5/30/21 19:15,NA
North Marsh,5/30/21 19:30,NA
North Marsh,5/30/21 19:45,NA
North Marsh,5/30/21 20:00,NA
North Marsh,5/30/21 20:15,NA
North Marsh,5/30/21 20:30,NA
North Marsh,5/30/21 20:45,NA
North Marsh,5/30/21 21:00,NA
North Marsh,5/30/21 21:15,NA
North Marsh,5/30/21 21:30,NA
North Marsh,5/30/21 21:45,NA
North Marsh,5/30/21 22:00,NA
North Marsh,5/30/21 22:15,NA
North Marsh,5/30/21 22:30,NA
North Marsh,5/30/21 22:45,NA
North Marsh,5/30/21 23:00,NA
North Marsh,5/30/21 23:15,NA
North Marsh,5/30/21 23:30,NA
North Marsh,5/30/21 23:45,NA
North Marsh,5/31/21 0:00,NA
North Marsh,5/31/21 0:15,NA
North Marsh,5/31/21 0:30,NA
North Marsh,5/31/21 0:45,NA
North Marsh,5/31/21 1:00,NA
North Marsh,5/31/21 1:15,NA
North Marsh,5/31/21 1:30,NA
North Marsh,5/31/21 1:45,NA
North Marsh,5/31/21 2:00,NA
North Marsh,5/31/21 2:15,NA
North Marsh,5/31/21 2:30,NA
North Marsh,5/31/21 2:45,NA
North Marsh,5/31/21 3:00,NA
North Marsh,5/31/21 3:15,NA
North Marsh,5/31/21 3:30,NA
North Marsh,5/31/21 3:45,NA
North Marsh,5/31/21 4:00,NA
North Marsh,5/31/21 4:15,NA
North Marsh,5/31/21 4:30,NA
North Marsh,5/31/21 4:45,NA
North Marsh,5/31/21 5:00,NA
North Marsh,5/31/21 5:15,NA
North Marsh,5/31/21 5:30,NA
North Marsh,5/31/21 5:45,NA
North Marsh,5/31/21 6:00,NA
North Marsh,5/31/21 6:15,NA
North Marsh,5/31/21 6:30,NA
North Marsh,5/31/21 6:45,NA
North Marsh,5/31/21 7:00,NA
North Marsh,5/31/21 7:15,NA
North Marsh,5/31/21 7:30,NA
North Marsh,5/31/21 7:45,NA
North Marsh,5/31/21 8:00,NA
North Marsh,5/31/21 8:15,NA
North Marsh,5/31/21 8:30,NA
North Marsh,5/31/21 8:45,NA
North Marsh,5/31/21 9:00,NA
North Marsh,5/31/21 9:15,NA
North Marsh,5/31/21 9:30,NA
North Marsh,5/31/21 9:45,NA
North Marsh,5/31/21 10:00,NA
North Marsh,5/31/21 10:15,NA
North Marsh,5/31/21 10:30,NA
North Marsh,5/31/21 10:45,NA
North Marsh,5/31/21 11:00,NA
North Marsh,5/31/21 11:15,NA
North Marsh,5/31/21 11:30,NA
North Marsh,5/31/21 11:45,NA
North Marsh,5/31/21 12:00,NA
North Marsh,5/31/21 12:15,NA
North Marsh,5/31/21 12:30,NA
North Marsh,5/31/21 12:45,NA
North Marsh,5/31/21 13:00,NA
North Marsh,5/31/21 13:15,NA
North Marsh,5/31/21 13:30,NA
North Marsh,5/31/21 13:45,NA
North Marsh,5/31/21 14:00,NA
North Marsh,5/31/21 14:15,NA
North Marsh,5/31/21 14:30,NA
North Marsh,5/31/21 14:45,NA
North Marsh,5/31/21 15:00,NA
North Marsh,5/31/21 15:15,NA
North Marsh,5/31/21 15:30,NA
North Marsh,5/31/21 15:45,NA
North Marsh,5/31/21 16:00,NA
North Marsh,5/31/21 16:15,NA
North Marsh,5/31/21 16:30,NA
North Marsh,5/31/21 16:45,NA
North Marsh,5/31/21 17:00,NA
North Marsh,5/31/21 17:15,NA
North Marsh,5/31/21 17:30,NA
North Marsh,5/31/21 17:45,NA
North Marsh,5/31/21 18:00,NA
North Marsh,5/31/21 18:15,NA
North Marsh,5/31/21 18:30,NA
North Marsh,5/31/21 18:45,NA
North Marsh,5/31/21 19:00,NA
North Marsh,5/31/21 19:15,NA
North Marsh,5/31/21 19:30,NA
North Marsh,5/31/21 19:45,NA
North Marsh,5/31/21 20:00,NA
North Marsh,5/31/21 20:15,NA
North Marsh,5/31/21 20:30,NA
North Marsh,5/31/21 20:45,NA
North Marsh,5/31/21 21:00,NA
North Marsh,5/31/21 21:15,NA
North Marsh,5/31/21 21:30,NA
North Marsh,5/31/21 21:45,NA
North Marsh,5/31/21 22:00,NA
North Marsh,5/31/21 22:15,NA
North Marsh,5/31/21 22:30,NA
North Marsh,5/31/21 22:45,NA
North Marsh,5/31/21 23:00,NA
North Marsh,5/31/21 23:15,NA
North Marsh,5/31/21 23:30,NA
North Marsh,5/31/21 23:45,NA
North Marsh,6/1/21 0:00,NA
North Marsh,6/1/21 0:15,NA
North Marsh,6/1/21 0:30,NA
North Marsh,6/1/21 0:45,NA
North Marsh,6/1/21 1:00,NA
North Marsh,6/1/21 1:15,NA
North Marsh,6/1/21 1:30,NA
North Marsh,6/1/21 1:45,NA
North Marsh,6/1/21 2:00,NA
North Marsh,6/1/21 2:15,NA
North Marsh,6/1/21 2:30,NA
North Marsh,6/1/21 2:45,NA
North Marsh,6/1/21 3:00,NA
North Marsh,6/1/21 3:15,NA
North Marsh,6/1/21 3:30,NA
North Marsh,6/1/21 3:45,NA
North Marsh,6/1/21 4:00,NA
North Marsh,6/1/21 4:15,NA
North Marsh,6/1/21 4:30,NA
North Marsh,6/1/21 4:45,NA
North Marsh,6/1/21 5:00,NA
North Marsh,6/1/21 5:15,NA
North Marsh,6/1/21 5:30,NA
North Marsh,6/1/21 5:45,NA
North Marsh,6/1/21 6:00,NA
North Marsh,6/1/21 6:15,NA
North Marsh,6/1/21 6:30,NA
North Marsh,6/1/21 6:45,NA
North Marsh,6/1/21 7:00,NA
North Marsh,6/1/21 7:15,NA
North Marsh,6/1/21 7:30,NA
North Marsh,6/1/21 7:45,NA
North Marsh,6/1/21 8:00,NA
North Marsh,6/1/21 8:15,NA
North Marsh,6/1/21 8:30,NA
North Marsh,6/1/21 8:45,NA
North Marsh,6/1/21 9:00,NA
North Marsh,6/1/21 9:15,NA
North Marsh,6/1/21 9:30,NA
North Marsh,6/1/21 9:45,NA
North Marsh,6/1/21 10:00,NA
North Marsh,6/1/21 10:15,NA
North Marsh,6/1/21 10:30,NA
North Marsh,6/1/21 10:45,NA
North Marsh,6/1/21 11:00,NA
North Marsh,6/1/21 11:15,NA
North Marsh,6/1/21 11:30,NA
North Marsh,6/1/21 11:45,NA
North Marsh,6/1/21 12:00,NA
North Marsh,6/1/21 12:15,8.7
North Marsh,6/1/21 12:30,8.7
North Marsh,6/1/21 12:45,8.8
North Marsh,6/1/21 13:00,8.6
North Marsh,6/1/21 13:15,8.9
North Marsh,6/1/21 13:30,10.3
North Marsh,6/1/21 13:45,9.8
North Marsh,6/1/21 14:00,9.9
North Marsh,6/1/21 14:15,8.9
North Marsh,6/1/21 14:30,8.9
North Marsh,6/1/21 14:45,8.9
North Marsh,6/1/21 15:00,8.8
North Marsh,6/1/21 15:15,8.4
North Marsh,6/1/21 15:30,8.3
North Marsh,6/1/21 15:45,8
North Marsh,6/1/21 16:00,7.7
North Marsh,6/1/21 16:15,7.6
North Marsh,6/1/21 16:30,7.3
North Marsh,6/1/21 16:45,7.2
North Marsh,6/1/21 17:00,7.1
North Marsh,6/1/21 17:15,7
North Marsh,6/1/21 17:30,6.8
North Marsh,6/1/21 17:45,6.8
North Marsh,6/1/21 18:00,6.7
North Marsh,6/1/21 18:15,6.7
North Marsh,6/1/21 18:30,6.6
North Marsh,6/1/21 18:45,6.5
North Marsh,6/1/21 19:00,6.5
North Marsh,6/1/21 19:15,6.4
North Marsh,6/1/21 19:30,6.3
North Marsh,6/1/21 19:45,6.2
North Marsh,6/1/21 20:00,6.1
North Marsh,6/1/21 20:15,6.2
North Marsh,6/1/21 20:30,5.9
North Marsh,6/1/21 20:45,5.8
North Marsh,6/1/21 21:00,5.7
North Marsh,6/1/21 21:15,5.7
North Marsh,6/1/21 21:30,5.6
North Marsh,6/1/21 21:45,5.6
North Marsh,6/1/21 22:00,5.3
North Marsh,6/1/21 22:15,5.1
North Marsh,6/1/21 22:30,5.2
North Marsh,6/1/21 22:45,5
North Marsh,6/1/21 23:00,5.2
North Marsh,6/1/21 23:15,5.3
North Marsh,6/1/21 23:30,5.2
North Marsh,6/1/21 23:45,5.2
North Marsh,6/2/21 0:00,5.2
North Marsh,6/2/21 0:15,5.2
North Marsh,6/2/21 0:30,5.3
North Marsh,6/2/21 0:45,5.2
North Marsh,6/2/21 1:00,5.3
North Marsh,6/2/21 1:15,5.2
North Marsh,6/2/21 1:30,5.2
North Marsh,6/2/21 1:45,5.2
North Marsh,6/2/21 2:00,5.2
North Marsh,6/2/21 2:15,5.2
North Marsh,6/2/21 2:30,5.2
North Marsh,6/2/21 2:45,5.3
North Marsh,6/2/21 3:00,5.3
North Marsh,6/2/21 3:15,5.4
North Marsh,6/2/21 3:30,5.3
North Marsh,6/2/21 3:45,5.2
North Marsh,6/2/21 4:00,5.2
North Marsh,6/2/21 4:15,5.1
North Marsh,6/2/21 4:30,5.2
North Marsh,6/2/21 4:45,5.1
North Marsh,6/2/21 5:00,5.1
North Marsh,6/2/21 5:15,5.1
North Marsh,6/2/21 5:30,5
North Marsh,6/2/21 5:45,4.7
North Marsh,6/2/21 6:00,4.9
North Marsh,6/2/21 6:15,4.9
North Marsh,6/2/21 6:30,4.9
North Marsh,6/2/21 6:45,5
North Marsh,6/2/21 7:00,4.8
North Marsh,6/2/21 7:15,4.9
North Marsh,6/2/21 7:30,4.9
North Marsh,6/2/21 7:45,3
North Marsh,6/2/21 8:00,3.3
North Marsh,6/2/21 8:15,3.2
North Marsh,6/2/21 8:30,3.4
North Marsh,6/2/21 8:45,3.1
North Marsh,6/2/21 9:00,3.9
North Marsh,6/2/21 9:15,4
North Marsh,6/2/21 9:30,4.3
North Marsh,6/2/21 9:45,5
North Marsh,6/2/21 10:00,5.4
North Marsh,6/2/21 10:15,5.9
North Marsh,6/2/21 10:30,6
North Marsh,6/2/21 10:45,6.5
North Marsh,6/2/21 11:00,6.6
North Marsh,6/2/21 11:15,7.5
North Marsh,6/2/21 11:30,7.3
North Marsh,6/2/21 11:45,7.5
North Marsh,6/2/21 12:00,8.1
North Marsh,6/2/21 12:15,8.4
North Marsh,6/2/21 12:30,8.3
North Marsh,6/2/21 12:45,9
North Marsh,6/2/21 13:00,9.2
North Marsh,6/2/21 13:15,9.5
North Marsh,6/2/21 13:30,9.7
North Marsh,6/2/21 13:45,9
North Marsh,6/2/21 14:00,7.9
North Marsh,6/2/21 14:15,11
North Marsh,6/2/21 14:30,10.6
North Marsh,6/2/21 14:45,10.4
North Marsh,6/2/21 15:00,9.4
North Marsh,6/2/21 15:15,9.6
North Marsh,6/2/21 15:30,9.3
North Marsh,6/2/21 15:45,9.1
North Marsh,6/2/21 16:00,8.9
North Marsh,6/2/21 16:15,8.6
North Marsh,6/2/21 16:30,8.3
North Marsh,6/2/21 16:45,8.1
North Marsh,6/2/21 17:00,8
North Marsh,6/2/21 17:15,7.9
North Marsh,6/2/21 17:30,7.7
North Marsh,6/2/21 17:45,7.7
North Marsh,6/2/21 18:00,7.6
North Marsh,6/2/21 18:15,7.5
North Marsh,6/2/21 18:30,7.4
North Marsh,6/2/21 18:45,7.3
North Marsh,6/2/21 19:00,7.3
North Marsh,6/2/21 19:15,7.1
North Marsh,6/2/21 19:30,6.9
North Marsh,6/2/21 19:45,6.8
North Marsh,6/2/21 20:00,6.6
North Marsh,6/2/21 20:15,6.5
North Marsh,6/2/21 20:30,6.4
North Marsh,6/2/21 20:45,6.3
North Marsh,6/2/21 21:00,6.2
North Marsh,6/2/21 21:15,6.1
North Marsh,6/2/21 21:30,6.1
North Marsh,6/2/21 21:45,6.1
North Marsh,6/2/21 22:00,6
North Marsh,6/2/21 22:15,6
North Marsh,6/2/21 22:30,5.7
North Marsh,6/2/21 22:45,5.6
North Marsh,6/2/21 23:00,5.5
North Marsh,6/2/21 23:15,5.3
North Marsh,6/2/21 23:30,5
North Marsh,6/2/21 23:45,4.6
North Marsh,6/3/21 0:00,3.5
North Marsh,6/3/21 0:15,3.8
North Marsh,6/3/21 0:30,3.8
North Marsh,6/3/21 0:45,4.1
North Marsh,6/3/21 1:00,4.3
North Marsh,6/3/21 1:15,4.1
North Marsh,6/3/21 1:30,3.8
North Marsh,6/3/21 1:45,3.9
North Marsh,6/3/21 2:00,3.9
North Marsh,6/3/21 2:15,3.8
North Marsh,6/3/21 2:30,3.8
North Marsh,6/3/21 2:45,3.8
North Marsh,6/3/21 3:00,4
North Marsh,6/3/21 3:15,4
North Marsh,6/3/21 3:30,4.1
North Marsh,6/3/21 3:45,4.2
North Marsh,6/3/21 4:00,4.2
North Marsh,6/3/21 4:15,4.3
North Marsh,6/3/21 4:30,4.2
North Marsh,6/3/21 4:45,4.4
North Marsh,6/3/21 5:00,4.4
North Marsh,6/3/21 5:15,4.4
North Marsh,6/3/21 5:30,4.4
North Marsh,6/3/21 5:45,4.5
North Marsh,6/3/21 6:00,4.6
North Marsh,6/3/21 6:15,4.6
North Marsh,6/3/21 6:30,4.7
North Marsh,6/3/21 6:45,4.8
North Marsh,6/3/21 7:00,4.8
North Marsh,6/3/21 7:15,4.9
North Marsh,6/3/21 7:30,4.9
North Marsh,6/3/21 7:45,4.9
North Marsh,6/3/21 8:00,4.9
North Marsh,6/3/21 8:15,5
North Marsh,6/3/21 8:30,5
North Marsh,6/3/21 8:45,3.4
North Marsh,6/3/21 9:00,3.6
North Marsh,6/3/21 9:15,3.4
North Marsh,6/3/21 9:30,4.1
North Marsh,6/3/21 9:45,4.2
North Marsh,6/3/21 10:00,4.9
North Marsh,6/3/21 10:15,5.2
North Marsh,6/3/21 10:30,5.6
North Marsh,6/3/21 10:45,6
North Marsh,6/3/21 11:00,6.4
North Marsh,6/3/21 11:15,6.7
North Marsh,6/3/21 11:30,7
North Marsh,6/3/21 11:45,6.8
North Marsh,6/3/21 12:00,7.5
North Marsh,6/3/21 12:15,8.1
North Marsh,6/3/21 12:30,8.5
North Marsh,6/3/21 12:45,8.4
North Marsh,6/3/21 13:00,8.7
North Marsh,6/3/21 13:15,9.1
North Marsh,6/3/21 13:30,9.5
North Marsh,6/3/21 13:45,9.5
North Marsh,6/3/21 14:00,9.7
North Marsh,6/3/21 14:15,8.8
North Marsh,6/3/21 14:30,11.1
North Marsh,6/3/21 14:45,10.6
North Marsh,6/3/21 15:00,10.5
North Marsh,6/3/21 15:15,10.5
North Marsh,6/3/21 15:30,9.6
North Marsh,6/3/21 15:45,9.2
North Marsh,6/3/21 16:00,9.2
North Marsh,6/3/21 16:15,8.8
North Marsh,6/3/21 16:30,8.6
North Marsh,6/3/21 16:45,8.3
North Marsh,6/3/21 17:00,8
